"chromosome"	"transcript_start"	"transcript_end"	"name"
3	32041537	32043408	LOC_Os03g56241
3	32043843	32048414	LOC_Os03g56250
3	32064251	32071108	LOC_Os03g56260
3	32078642	32083640	LOC_Os03g56270
3	32086001	32089685	LOC_Os03g56280
3	32090533	32091408	LOC_Os03g56290
3	32092353	32095619	LOC_Os03g56300
3	32096847	32104074	LOC_Os03g56310
3	32107038	32110407	LOC_Os03g56320
3	32113257	32113860	LOC_Os03g56330
3	32114107	32115127	LOC_Os03g56340
3	32118451	32118999	LOC_Os03g56350
3	32136888	32139508	LOC_Os03g56370
3	32142117	32146667	LOC_Os03g56380
3	32147198	32150758	LOC_Os03g56390
3	32150804	32153382	LOC_Os03g56400
3	32153881	32157431	LOC_Os03g56410
3	32160112	32164229	LOC_Os03g56420
3	32164807	32168533	LOC_Os03g56430
3	32169189	32170208	LOC_Os03g56440
3	32170524	32171927	LOC_Os03g56450
3	32175133	32182101	LOC_Os03g56460
3	32182634	32185295	LOC_Os03g56470
3	32187331	32189244	LOC_Os03g56480
3	32189945	32192158	LOC_Os03g56490
3	32193320	32195091	LOC_Os03g56500
3	32196383	32197504	LOC_Os03g56510
3	32200590	32201281	LOC_Os03g56520
3	32208880	32210854	LOC_Os03g56540
3	32234311	32236602	LOC_Os03g56580
3	32237954	32240951	LOC_Os03g56590
3	32242543	32243175	LOC_Os03g56600
3	32244455	32246820	LOC_Os03g56610
3	32248913	32251621	LOC_Os03g56620
3	32265688	32273251	LOC_Os03g56660
3	32272930	32274174	LOC_Os03g56670
3	32288739	32289469	LOC_Os03g56682
3	32291947	32292702	LOC_Os03g56690
3	32307071	32308362	LOC_Os03g56700
3	32313397	32316105	LOC_Os03g56710
3	32318646	32319389	LOC_Os03g56714
3	32320332	32321308	LOC_Os03g56720
3	32322109	32323200	LOC_Os03g56724
3	32325265	32327052	LOC_Os03g56730
3	32336156	32337162	LOC_Os03g56750
3	32338605	32339560	LOC_Os03g56760
3	32340783	32343059	LOC_Os03g56770
3	32344010	32345288	LOC_Os03g56780
3	32347267	32348256	LOC_Os03g56781
3	32354344	32354559	LOC_Os03g56782
3	32359384	32359772	LOC_Os03g56784
3	32360572	32363839	LOC_Os03g56790
3	32365742	32371274	LOC_Os03g56800
3	32371758	32374910	LOC_Os03g56810
3	32375903	32378469	LOC_Os03g56820
3	32379925	32383820	LOC_Os03g56830
3	32384812	32388231	LOC_Os03g56840
3	32388963	32392220	LOC_Os03g56850
3	32393527	32394464	LOC_Os03g56860
3	32394938	32397257	LOC_Os03g56869
3	32400267	32401033	LOC_Os03g56890
3	32401938	32404752	LOC_Os03g56900
3	32407181	32408029	LOC_Os03g56904
3	32418331	32420421	LOC_Os03g56920
3	32423203	32424596	LOC_Os03g56930
3	32425650	32426804	LOC_Os03g56940
3	32427006	32427425	LOC_Os03g56942
3	32428037	32428661	LOC_Os03g56944
3	32432456	32435845	LOC_Os03g56950
3	32440882	32443979	LOC_Os03g56960
3	32444365	32448906	LOC_Os03g56970
3	32456869	32457684	LOC_Os03g56974
3	32470182	32472203	LOC_Os03g57000
3	32473768	32474196	LOC_Os03g57010
3	32485171	32485714	LOC_Os03g57020
3	32510046	32510579	LOC_Os03g57030
3	32513607	32515996	LOC_Os03g57040
3	32523629	32525279	LOC_Os03g57050
3	32526184	32526501	LOC_Os03g57060
3	32532280	32540199	LOC_Os03g57070
3	32540810	32542574	LOC_Os03g57080
3	32550896	32554338	LOC_Os03g57090
3	32554538	32560169	LOC_Os03g57100
3	32560269	32565104	LOC_Os03g57110
3	32566457	32569616	LOC_Os03g57120
3	32570053	32576114	LOC_Os03g57130
3	32581975	32584584	LOC_Os03g57140
3	32587459	32587968	LOC_Os03g57145
3	32590196	32591451	LOC_Os03g57149
3	32591695	32599028	LOC_Os03g57160
3	32599191	32602584	LOC_Os03g57170
3	32603400	32603771	LOC_Os03g57180
3	32614060	32618299	LOC_Os03g57190
3	32619182	32620289	LOC_Os03g57200
3	32624612	32627886	LOC_Os03g57210
3	32628528	32632535	LOC_Os03g57220
3	32632753	32633746	LOC_Os03g57230
3	32645456	32647051	LOC_Os03g57240
3	32656083	32660637	LOC_Os03g57260
3	32662255	32663811	LOC_Os03g57270
3	32665994	32671254	LOC_Os03g57280
3	32672049	32679017	LOC_Os03g57290
3	32679834	32691070	LOC_Os03g57300
3	32694534	32696110	LOC_Os03g57310
3	32696457	32698900	LOC_Os03g57320
3	32700604	32704499	LOC_Os03g57330
3	32708411	32711331	LOC_Os03g57340
3	32715318	32716309	LOC_Os03g57349
3	32718050	32718862	LOC_Os03g57360
3	32731418	32731699	LOC_Os03g57390
3	32732162	32733002	LOC_Os03g57400
3	32736206	32737399	LOC_Os03g57410
3	32739717	32742759	LOC_Os03g57420
3	32743434	32744563	LOC_Os03g57425
3	32744711	32751063	LOC_Os03g57430
3	32751649	32755670	LOC_Os03g57450
3	32757006	32760635	LOC_Os03g57460
3	32778387	32782857	LOC_Os03g57490
3	32783306	32787320	LOC_Os03g57500
3	32791645	32794990	LOC_Os03g57510
3	32798003	32798506	LOC_Os03g57520
3	32800592	32802990	LOC_Os03g57530
3	32810260	32810682	LOC_Os03g57540
3	32811142	32811857	LOC_Os03g57545
3	32813980	32822980	LOC_Os03g57560
3	32824996	32828545	LOC_Os03g57569
3	32829131	32832506	LOC_Os03g57580
3	32832645	32834923	LOC_Os03g57600
3	32845909	32847980	LOC_Os03g57620
3	32849295	32849976	LOC_Os03g57630
3	32851425	32852782	LOC_Os03g57640
3	32859060	32866608	LOC_Os03g57660
3	32867637	32869003	LOC_Os03g57670
3	32869482	32877206	LOC_Os03g57680
3	32879566	32886266	LOC_Os03g57690
3	32897405	32898513	LOC_Os03g57720
3	32902895	32903400	LOC_Os03g57730
3	32907101	32907737	LOC_Os03g57740
3	32909844	32910753	LOC_Os03g57750
3	32911203	32915158	LOC_Os03g57760
3	32919546	32920235	LOC_Os03g57770
3	32925684	32930693	LOC_Os03g57780
3	32929811	32935513	LOC_Os03g57790
3	32948214	32950895	LOC_Os03g57830
3	32951544	32956889	LOC_Os03g57840
3	32957898	32964626	LOC_Os03g57854
3	32964011	32967777	LOC_Os03g57870
3	32970882	32973317	LOC_Os03g57880
3	32974276	32976913	LOC_Os03g57890
3	32982032	32982969	LOC_Os03g57900
3	32984514	32986166	LOC_Os03g57910
3	32987043	32988118	LOC_Os03g57920
3	32989034	32989915	LOC_Os03g57930
3	32999502	33006898	LOC_Os03g57940
3	33010955	33014396	LOC_Os03g57950
3	33020035	33022949	LOC_Os03g57960
3	33022996	33024100	LOC_Os03g57970
3	33025902	33027430	LOC_Os03g57980
3	33028009	33029181	LOC_Os03g57990
3	33031121	33032581	LOC_Os03g58000
3	33034668	33035629	LOC_Os03g58010
3	33036315	33037134	LOC_Os03g58020
3	33037473	33037982	LOC_Os03g58030
3	33038041	33043335	LOC_Os03g58040
3	33045522	33047410	LOC_Os03g58050
3	33049333	33060421	LOC_Os03g58060
3	33061357	33065192	LOC_Os03g58070
3	33065377	33070874	LOC_Os03g58080
3	33071716	33074593	LOC_Os03g58090
3	33078794	33080823	LOC_Os03g58100
3	33083781	33085552	LOC_Os03g58110
3	33091454	33095134	LOC_Os03g58120
3	33096171	33099765	LOC_Os03g58130
3	33098873	33101484	LOC_Os03g58140
3	33103022	33105443	LOC_Os03g58150
3	33105828	33109091	LOC_Os03g58160
3	33110648	33118318	LOC_Os03g58170
3	33137576	33138019	LOC_Os03g58180
3	33138564	33141520	LOC_Os03g58190
3	33143597	33146052	LOC_Os03g58204
3	33169840	33172105	LOC_Os03g58230
3	33180998	33187229	LOC_Os03g58240
3	33187313	33191805	LOC_Os03g58250
3	33193735	33198099	LOC_Os03g58260
3	33204591	33207166	LOC_Os03g58280
3	33207531	33210400	LOC_Os03g58290
3	33214533	33217418	LOC_Os03g58300
3	33226460	33228543	LOC_Os03g58320
3	33233106	33237601	LOC_Os03g58330
3	33240266	33244810	LOC_Os03g58340
3	33246011	33247318	LOC_Os03g58350
3	33252420	33253326	LOC_Os03g58364
3	33253749	33257103	LOC_Os03g58372
3	33259264	33260270	LOC_Os03g58380
3	33267192	33272302	LOC_Os03g58390
3	33278922	33281166	LOC_Os03g58400
3	33281871	33282563	LOC_Os03g58410
3	33286651	33288563	LOC_Os03g58420
3	33291035	33293213	LOC_Os03g58430
3	33300021	33301059	LOC_Os03g58450
3	33310411	33314967	LOC_Os03g58480
3	33315821	33319743	LOC_Os03g58490
3	33321082	33321327	LOC_Os03g58500
3	33324182	33324520	LOC_Os03g58510
3	33325003	33327288	LOC_Os03g58520
3	33328214	33333421	LOC_Os03g58530
3	33334430	33338512	LOC_Os03g58540
3	33344239	33344745	LOC_Os03g58560
3	33346109	33349987	LOC_Os03g58570
3	33360063	33362393	LOC_Os03g58580
3	33363986	33370629	LOC_Os03g58590
3	33371341	33380303	LOC_Os03g58600
3	33384953	33387239	LOC_Os03g58610
3	33388090	33391157	LOC_Os03g58620
3	33391353	33393615	LOC_Os03g58630
3	33394104	33402264	LOC_Os03g58640
3	33402553	33405439	LOC_Os03g58650
3	33417759	33418217	LOC_Os03g58670
3	33421634	33422951	LOC_Os03g58690
3	33424906	33433088	LOC_Os03g58700
3	33433222	33436715	LOC_Os03g58710
3	33437693	33444938	LOC_Os03g58720
3	33453405	33457353	LOC_Os03g58740
3	33459457	33460936	LOC_Os03g58750
3	33466091	33472069	LOC_Os03g58764
3	33474343	33480206	LOC_Os03g58780
3	33482034	33484155	LOC_Os03g58790
3	33487653	33489941	LOC_Os03g58800
3	33495989	33500471	LOC_Os03g58820
3	33500880	33505048	LOC_Os03g58830
3	33507081	33510372	LOC_Os03g58840
3	33512913	33513726	LOC_Os03g58850
3	33516989	33518902	LOC_Os03g58870
3	33519850	33522241	LOC_Os03g58880
3	33522519	33524525	LOC_Os03g58890
3	33525324	33528719	LOC_Os03g58900
3	33530429	33544574	LOC_Os03g58910
3	33546463	33551064	LOC_Os03g58920
3	33553558	33556161	LOC_Os03g58930
3	33563702	33566773	LOC_Os03g58940
3	33570513	33576145	LOC_Os03g58960
3	33579485	33585238	LOC_Os03g58970
3	33586465	33587364	LOC_Os03g58980
3	33588717	33589406	LOC_Os03g58990
3	33591195	33592077	LOC_Os03g59010
3	33592752	33598074	LOC_Os03g59020
3	33599055	33600843	LOC_Os03g59030
3	33605272	33612455	LOC_Os03g59040
3	33621910	33626543	LOC_Os03g59060
3	33627374	33630350	LOC_Os03g59070
3	33631923	33636847	LOC_Os03g59080
3	33645110	33647519	LOC_Os03g59100
3	33649350	33653755	LOC_Os03g59110
3	33659567	33661954	LOC_Os03g59120
3	33680878	33685531	LOC_Os03g59146
3	33685805	33687737	LOC_Os03g59152
3	33688274	33692248	LOC_Os03g59160
3	33693108	33696230	LOC_Os03g59170
3	33697063	33698479	LOC_Os03g59180
3	33711473	33713619	LOC_Os03g59200
3	33717046	33717410	LOC_Os03g59210
3	33718527	33720733	LOC_Os03g59220
3	33722007	33724850	LOC_Os03g59225
3	33731404	33735208	LOC_Os03g59240
3	33737454	33739501	LOC_Os03g59250
3	33744357	33750440	LOC_Os03g59264
3	33752813	33755772	LOC_Os03g59280
3	33756167	33759296	LOC_Os03g59290
3	33765460	33767802	LOC_Os03g59300
3	33769018	33770923	LOC_Os03g59310
3	33771756	33773624	LOC_Os03g59320
3	33777510	33781305	LOC_Os03g59330
3	33780013	33786467	LOC_Os03g59340
3	33787909	33789566	LOC_Os03g59350
3	33790894	33792943	LOC_Os03g59360
3	33796789	33797866	LOC_Os03g59370
3	33798940	33799765	LOC_Os03g59380
3	33805800	33810099	LOC_Os03g59390
3	33812019	33812423	LOC_Os03g59400
3	33829500	33834198	LOC_Os03g59430
3	33834634	33835499	LOC_Os03g59440
3	33837942	33841754	LOC_Os03g59450
3	33842835	33845209	LOC_Os03g59460
3	33845779	33849847	LOC_Os03g59470
3	33849980	33854736	LOC_Os03g59480
3	33886820	33891887	LOC_Os03g59530
3	33891971	33894614	LOC_Os03g59540
3	33894809	33899648	LOC_Os03g59550
3	33900825	33901704	LOC_Os03g59560
3	33905826	33907614	LOC_Os03g59570
3	33916812	33921098	LOC_Os03g59580
3	33927587	33933865	LOC_Os03g59590
3	33936155	33937972	LOC_Os03g59600
3	33938923	33941373	LOC_Os03g59610
3	33941624	33946147	LOC_Os03g59620
3	33955198	33961962	LOC_Os03g59640
3	33962373	33968064	LOC_Os03g59650
3	33969120	33971519	LOC_Os03g59660
3	33973665	33975577	LOC_Os03g59670
3	33988216	33992094	LOC_Os03g59680
3	33994325	33995275	LOC_Os03g59690
3	33995585	33998683	LOC_Os03g59700
3	33998808	33999646	LOC_Os03g59710
3	34000927	34002390	LOC_Os03g59720
3	34003039	34005662	LOC_Os03g59730
3	34006897	34009846	LOC_Os03g59740
3	34026133	34026531	LOC_Os03g59754
3	34031452	34034248	LOC_Os03g59760
3	34036246	34037129	LOC_Os03g59770
3	34039023	34045065	LOC_Os03g59774
3	34050446	34051048	LOC_Os03g59790
3	34069115	34069549	LOC_Os03g59830
3	34070422	34073687	LOC_Os03g59840
3	34074396	34075996	LOC_Os03g59850
3	34077262	34079199	LOC_Os03g59860
3	34081683	34082306	LOC_Os03g59870
3	34085706	34086232	LOC_Os03g59874
3	34088936	34090111	LOC_Os03g59880
3	34108078	34108587	LOC_Os03g59940
3	34113434	34113774	LOC_Os03g59950
3	34116751	34119034	LOC_Os03g59970
3	34123735	34124265	LOC_Os03g59990
3	34125740	34128214	LOC_Os03g60000
3	34166099	34167546	LOC_Os03g60080
3	34167801	34173336	LOC_Os03g60090
3	34174773	34176702	LOC_Os03g60100
3	34186394	34190839	LOC_Os03g60110
3	34192417	34193650	LOC_Os03g60120
3	34194882	34197992	LOC_Os03g60130
3	34198836	34201827	LOC_Os03g60140
3	34202415	34206308	LOC_Os03g60150
3	34219946	34222683	LOC_Os03g60170
3	34227528	34232133	LOC_Os03g60180
3	34234446	34238406	LOC_Os03g60190
3	34238474	34241647	LOC_Os03g60200
3	34242161	34243438	LOC_Os03g60210
3	34245085	34246213	LOC_Os03g60220
3	34257765	34266887	LOC_Os03g60240
3	34267483	34268718	LOC_Os03g60250
3	34271316	34273067	LOC_Os03g60260
3	34283942	34287968	LOC_Os03g60279
3	34289858	34292782	LOC_Os03g60300
3	34298548	34300131	LOC_Os03g60310
3	34311081	34314802	LOC_Os03g60340
3	34320193	34325381	LOC_Os03g60350
3	34327291	34332832	LOC_Os03g60360
3	34334739	34340136	LOC_Os03g60370
3	34340287	34343760	LOC_Os03g60380
3	34342899	34346745	LOC_Os03g60390
3	34347552	34349249	LOC_Os03g60400
3	34350465	34350926	LOC_Os03g60410
3	34354523	34355095	LOC_Os03g60419
3	34358193	34362334	LOC_Os03g60430
3	34366839	34367237	LOC_Os03g60440
3	34371706	34372748	LOC_Os03g60449
3	34378157	34382361	LOC_Os03g60460
3	34382715	34384361	LOC_Os03g60470
3	34385894	34388174	LOC_Os03g60480
3	34391431	34393235	LOC_Os03g60500
3	34394493	34395664	LOC_Os03g60509
3	34396967	34400277	LOC_Os03g60520
3	34407093	34410746	LOC_Os03g60530
3	34410862	34411422	LOC_Os03g60540
3	34412840	34419163	LOC_Os03g60550
3	34424180	34425104	LOC_Os03g60560
3	34427699	34428613	LOC_Os03g60570
3	34430584	34431200	LOC_Os03g60580
3	34434997	34438452	LOC_Os03g60600
3	34439354	34444441	LOC_Os03g60610
3	34446323	34450944	LOC_Os03g60620
3	34455535	34456959	LOC_Os03g60630
3	34464313	34465102	LOC_Os03g60639
3	34474694	34478370	LOC_Os03g60650
3	34488052	34488738	LOC_Os03g60660
3	34493228	34496857	LOC_Os03g60690
3	34498153	34501293	LOC_Os03g60700
3	34502945	34508158	LOC_Os03g60710
3	34508262	34511279	LOC_Os03g60720
3	34526481	34529102	LOC_Os03g60740
3	34529176	34531831	LOC_Os03g60750
3	34533239	34533508	LOC_Os03g60760
3	34536279	34539335	LOC_Os03g60780
3	34539517	34541316	LOC_Os03g60790
3	34544837	34548110	LOC_Os03g60810
3	34554642	34560824	LOC_Os03g60820
3	34566988	34568087	LOC_Os03g60840
3	34574307	34576973	LOC_Os03g60850
3	34593129	34596517	LOC_Os03g60870
3	34597354	34601212	LOC_Os03g60880
3	34602552	34605732	LOC_Os03g60890
3	34607536	34608226	LOC_Os03g60900
3	34609761	34614454	LOC_Os03g60910
3	34614571	34616975	LOC_Os03g60920
3	34618257	34625453	LOC_Os03g60930
3	34630745	34633360	LOC_Os03g60939
3	34633591	34635264	LOC_Os03g60950
3	34636942	34638480	LOC_Os03g60960
3	34639019	34644642	LOC_Os03g60976
3	34646212	34653500	LOC_Os03g60992
3	34663343	34668223	LOC_Os03g61010
3	34668985	34671141	LOC_Os03g61019
3	34671286	34674494	LOC_Os03g61030
3	34674983	34676923	LOC_Os03g61040
3	34679977	34688081	LOC_Os03g61050
3	34688286	34690737	LOC_Os03g61060
3	34692908	34696198	LOC_Os03g61070
3	34700838	34705461	LOC_Os03g61080
3	34707018	34707966	LOC_Os03g61090
3	34708403	34711045	LOC_Os03g61100
3	34712797	34715106	LOC_Os03g61110
3	34715396	34721075	LOC_Os03g61120
3	34724320	34727310	LOC_Os03g61130
3	34728217	34731533	LOC_Os03g61140
3	34733453	34734781	LOC_Os03g61150
3	34739006	34740655	LOC_Os03g61160
3	34756011	34758997	LOC_Os03g61200
3	34759288	34763054	LOC_Os03g61210
3	34775965	34776975	LOC_Os03g61230
3	34778669	34779756	LOC_Os03g61240
3	34783894	34784844	LOC_Os03g61249
3	34785473	34787514	LOC_Os03g61260
3	34792025	34793869	LOC_Os03g61270
3	34797500	34800854	LOC_Os03g61280
3	34802922	34807906	LOC_Os03g61290
3	34810077	34813242	LOC_Os03g61310
3	34814137	34815087	LOC_Os03g61319
3	34817125	34820371	LOC_Os03g61330
3	34820685	34823529	LOC_Os03g61340
3	34825481	34828944	LOC_Os03g61360
3	34851536	34852552	LOC_Os03g61410
3	34853233	34854294	LOC_Os03g61419
3	34857113	34857884	LOC_Os03g61430
3	34860760	34861422	LOC_Os03g61440
3	34870676	34871354	LOC_Os03g61470
3	34873910	34874540	LOC_Os03g61480
3	34878043	34879009	LOC_Os03g61490
3	34883811	34884470	LOC_Os03g61500
3	34891135	34892049	LOC_Os03g61510
3	34895344	34896125	LOC_Os03g61530
3	34896332	34900930	LOC_Os03g61540
3	34904864	34906089	LOC_Os03g61550
3	34906623	34912027	LOC_Os03g61560
3	34913404	34914861	LOC_Os03g61570
3	34918614	34922707	LOC_Os03g61580
3	34923276	34923820	LOC_Os03g61590
3	34923862	34926706	LOC_Os03g61600
3	34927341	34928622	LOC_Os03g61610
3	34932350	34937394	LOC_Os03g61620
3	34939258	34941366	LOC_Os03g61630
3	34941602	34944655	LOC_Os03g61640
3	34945841	34946935	LOC_Os03g61650
3	34951952	34955910	LOC_Os03g61670
3	34957020	34959386	LOC_Os03g61680
3	34960967	34964362	LOC_Os03g61690
3	34965492	34972748	LOC_Os03g61700
3	34974705	34980412	LOC_Os03g61710
3	34985196	34990759	LOC_Os03g61720
3	34991850	34997730	LOC_Os03g61730
3	35002598	35004190	LOC_Os03g61740
3	35004538	35007724	LOC_Os03g61750
3	35008001	35015730	LOC_Os03g61760
3	35018189	35020554	LOC_Os03g61770
3	35025919	35028771	LOC_Os03g61780
3	35028984	35031797	LOC_Os03g61790
3	35037354	35041627	LOC_Os03g61800
3	35041954	35044654	LOC_Os03g61810
3	35053006	35055403	LOC_Os03g61829
3	35056765	35058582	LOC_Os03g61840
3	35072143	35074641	LOC_Os03g61860
3	35084772	35090299	LOC_Os03g61890
3	35091310	35091537	LOC_Os03g61900
3	35100038	35103600	LOC_Os03g61920
3	35105143	35112533	LOC_Os03g61930
3	35113761	35114300	LOC_Os03g61940
3	35115269	35121803	LOC_Os03g61950
3	35122440	35124356	LOC_Os03g61960
3	35125518	35129362	LOC_Os03g61970
3	35131484	35134664	LOC_Os03g61980
3	35134107	35137345	LOC_Os03g61990
3	35140195	35141216	LOC_Os03g62010
3	35145634	35146690	LOC_Os03g62020
3	35147241	35149805	LOC_Os03g62030
3	35160385	35163217	LOC_Os03g62060
3	35164707	35169032	LOC_Os03g62070
3	35168119	35174079	LOC_Os03g62080
3	35177572	35183423	LOC_Os03g62090
3	35189423	35190547	LOC_Os03g62100
3	35190795	35197564	LOC_Os03g62110
3	35198684	35201378	LOC_Os03g62120
3	35202558	35203388	LOC_Os03g62130
3	35205727	35206590	LOC_Os03g62140
3	35207543	35208331	LOC_Os03g62150
3	35208499	35211351	LOC_Os03g62160
3	35212863	35218270	LOC_Os03g62170
3	35218962	35222937	LOC_Os03g62180
3	35238255	35241976	LOC_Os03g62200
3	35242074	35242925	LOC_Os03g62210
3	35243566	35243970	LOC_Os03g62220
3	35248256	35248973	LOC_Os03g62224
3	35251282	35252606	LOC_Os03g62230
3	35253134	35254202	LOC_Os03g62240
3	35256091	35264427	LOC_Os03g62250
3	35259267	35264558	LOC_Os03g62260
3	35266202	35269749	LOC_Os03g62270
3	35284998	35287389	LOC_Os03g62280
3	35288630	35289401	LOC_Os03g62290
3	35291645	35299696	LOC_Os03g62300
3	35309856	35310752	LOC_Os03g62330
3	35312451	35317359	LOC_Os03g62340
3	35330011	35330643	LOC_Os03g62360
3	35332052	35334422	LOC_Os03g62370
3	35335570	35337104	LOC_Os03g62379
3	35337929	35340584	LOC_Os03g62388
3	35345170	35349027	LOC_Os03g62400
3	35350196	35354897	LOC_Os03g62410
3	35356095	35358860	LOC_Os03g62420
3	35360733	35365166	LOC_Os03g62430
3	35365795	35366307	LOC_Os03g62440
3	35378030	35378425	LOC_Os03g62470
3	35380188	35381981	LOC_Os03g62480
3	35382689	35385192	LOC_Os03g62490
3	35385782	35392062	LOC_Os03g62500
3	35392930	35398117	LOC_Os03g62510
3	35403390	35405552	LOC_Os03g62522
3	35407552	35408582	LOC_Os03g62530
3	35410423	35412622	LOC_Os03g62539
3	35419802	35420751	LOC_Os03g62560
3	35422069	35422944	LOC_Os03g62570
3	35424469	35428153	LOC_Os03g62580
3	35428588	35430487	LOC_Os03g62590
3	35432729	35434590	LOC_Os03g62600
3	35436726	35441630	LOC_Os03g62610
3	35440975	35443615	LOC_Os03g62620
3	35444418	35446363	LOC_Os03g62630
3	35446438	35452471	LOC_Os03g62640
3	35453423	35460417	LOC_Os03g62650
3	35467630	35469814	LOC_Os03g62670
3	35470284	35473955	LOC_Os03g62680
3	35474092	35479977	LOC_Os03g62690
3	35480584	35486347	LOC_Os03g62700
3	35494058	35497784	LOC_Os03g62720
3	35503057	35506824	LOC_Os03g62740
3	35511319	35518031	LOC_Os03g62750
3	35516551	35518031	LOC_Os03g62760
3	35519094	35519978	LOC_Os03g62770
3	35520540	35523897	LOC_Os03g62780
3	35524222	35526363	LOC_Os03g62790
3	35539015	35540147	LOC_Os03g62820
3	35543736	35546969	LOC_Os03g62830
3	35547681	35548244	LOC_Os03g62840
3	35549164	35558048	LOC_Os03g62850
3	35558704	35561180	LOC_Os03g62860
3	35562754	35565081	LOC_Os03g62870
3	35571689	35572611	LOC_Os03g62880
3	35583502	35586941	LOC_Os03g62900
3	35589750	35597745	LOC_Os03g62910
3	35600641	35601083	LOC_Os03g62920
3	35606522	35607866	LOC_Os03g62950
3	35615388	35620007	LOC_Os03g62974
3	35625601	35629619	LOC_Os03g63010
3	35633546	35638718	LOC_Os03g63020
3	35647669	35653582	LOC_Os03g63040
3	35654005	35654682	LOC_Os03g63050
3	35657365	35659396	LOC_Os03g63060
3	35659820	35666982	LOC_Os03g63074
3	35669657	35672795	LOC_Os03g63090
3	35673283	35676863	LOC_Os03g63110
3	35689442	35692388	LOC_Os03g63140
3	35693286	35699010	LOC_Os03g63150
3	35702935	35704064	LOC_Os03g63160
3	35709427	35710309	LOC_Os03g63190
3	35710304	35715776	LOC_Os03g63200
3	35718659	35719808	LOC_Os03g63210
3	35725976	35727195	LOC_Os03g63220
3	35729881	35732118	LOC_Os03g63240
3	35736065	35741607	LOC_Os03g63250
3	35741792	35748174	LOC_Os03g63260
3	35753292	35758055	LOC_Os03g63270
3	35766930	35769093	LOC_Os03g63280
3	35769768	35772247	LOC_Os03g63290
3	35772622	35777460	LOC_Os03g63300
3	35777909	35781336	LOC_Os03g63310
3	35785439	35786446	LOC_Os03g63320
3	35790047	35795496	LOC_Os03g63330
3	35799260	35800375	LOC_Os03g63350
3	35806039	35808915	LOC_Os03g63360
3	35809964	35814672	LOC_Os03g63370
3	35817302	35819563	LOC_Os03g63380
3	35820760	35821532	LOC_Os03g63390
3	35822112	35824358	LOC_Os03g63400
3	35826263	35830205	LOC_Os03g63410
3	35830359	35832570	LOC_Os03g63420
3	35833974	35838008	LOC_Os03g63430
3	35840621	35843776	LOC_Os03g63440
3	35845949	35854299	LOC_Os03g63450
3	35861518	35864177	LOC_Os03g63480
3	35865184	35867788	LOC_Os03g63490
3	35868698	35875491	LOC_Os03g63500
3	35877542	35882905	LOC_Os03g63510
3	35883518	35888218	LOC_Os03g63520
3	35890202	35894181	LOC_Os03g63530
3	35897233	35899393	LOC_Os03g63550
3	35899556	35901799	LOC_Os03g63554
3	35900686	35903066	LOC_Os03g63560
3	35906755	35908400	LOC_Os03g63580
3	35908631	35911694	LOC_Os03g63590
3	35916407	35917936	LOC_Os03g63600
3	35922768	35923937	LOC_Os03g63620
3	35948263	35948557	LOC_Os03g63644
3	35953611	35955166	LOC_Os03g63650
3	35955546	35960595	LOC_Os03g63660
3	35964861	35968404	LOC_Os03g63670
3	35968492	35970517	LOC_Os03g63680
3	35970786	35973334	LOC_Os03g63690
3	35973550	35974651	LOC_Os03g63700
3	35975295	35979265	LOC_Os03g63710
3	35979772	35982391	LOC_Os03g63720
3	35982552	35985822	LOC_Os03g63730
3	35985993	35986962	LOC_Os03g63740
3	35989011	35992635	LOC_Os03g63750
3	35994361	35995919	LOC_Os03g63760
